Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Profit,Cost
3676,CA-2018-154109,06-11-2018,11-11-2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,47.952,7.1928,40.7592
3677,CA-2016-156440,05-12-2016,09-12-2016,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,6.669,37.791
3678,CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,2.37,13.43
3679,CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97,69.7455,395.2245
3680,CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,27.294,154.666
3681,CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,1.8585,10.5315
3682,CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",84.09,12.6135,71.4765
3683,CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,79.36,11.904,67.456
3684,CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,153.36,23.004,130.356
3685,CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,43.68,6.552,37.128
3686,CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,98.21,14.7315,83.4785
3687,CA-2017-102792,13-12-2017,19-12-2017,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,92503,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,9.84,1.476,8.364
3688,CA-2017-108567,20-05-2017,24-05-2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,Florida,34952,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.694,0.4041,2.2899
3689,CA-2018-140760,02-06-2018,05-06-2018,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,3.8016,21.5424
3690,CA-2018-140760,02-06-2018,05-06-2018,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",43.92,6.588,37.332
3691,US-2016-131359,30-10-2016,02-11-2016,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,59.994,8.9991,50.9949
3692,US-2016-131359,30-10-2016,02-11-2016,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,65.9988,373.9932
3693,US-2016-131359,30-10-2016,02-11-2016,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,87.96,13.194,74.766
3694,US-2016-131359,30-10-2016,02-11-2016,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",15.488,2.3232,13.1648
3695,CA-2017-142097,15-10-2017,20-10-2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,232.96,34.944,198.016
3696,CA-2017-142097,15-10-2017,20-10-2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,66.54,9.981,56.559
3697,CA-2017-142097,15-10-2017,20-10-2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,6.489,36.771
3698,CA-2016-151680,19-11-2016,21-11-2016,Second Class,TC-21475,Tony Chapman,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,21.294,120.666
3699,CA-2015-140039,13-09-2015,17-09-2015,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Tempe,Arizona,85281,West,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,79.4,11.91,67.49
3700,CA-2018-160416,13-11-2018,18-11-2018,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Yonkers,New York,10701,East,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,163.96,24.594,139.366
3701,CA-2018-169411,24-12-2018,29-12-2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,5.6895,32.2405
3702,CA-2017-126543,09-01-2017,13-01-2017,Second Class,MF-17665,Maureen Fritzler,Corporate,United States,Toledo,Ohio,43615,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,2.2752,12.8928
3703,CA-2016-104941,13-06-2016,19-06-2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,OFF-AR-10004269,Office Supplies,Art,Newell 31,24.78,3.717,21.063
3704,CA-2016-104941,13-06-2016,19-06-2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,19.14,2.871,16.269
3705,CA-2016-104941,13-06-2016,19-06-2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,899.97,134.9955,764.9745
3706,CA-2016-104941,13-06-2016,19-06-2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,32.4,4.86,27.54
3707,CA-2018-160087,18-03-2018,22-03-2018,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3.5748,20.2572
3708,CA-2015-120544,23-11-2015,27-11-2015,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,6.368,0.9552,5.4128
3709,CA-2015-120544,23-11-2015,27-11-2015,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",34.176,5.1264,29.0496
3710,CA-2015-120544,23-11-2015,27-11-2015,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,5.544,0.8316,4.7124
3711,CA-2018-113670,15-10-2018,17-10-2018,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,510.24,76.536,433.704
3712,CA-2018-113670,15-10-2018,17-10-2018,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,30.7425,174.2075
3713,CA-2018-166198,21-04-2018,24-04-2018,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11.54,1.731,9.809
3714,CA-2018-166198,21-04-2018,24-04-2018,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,162.6,24.39,138.21
3715,CA-2015-135608,08-12-2015,10-12-2015,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,6.852,38.828
3716,CA-2015-135608,08-12-2015,10-12-2015,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,90.588,513.332
3717,CA-2018-144568,29-05-2018,02-06-2018,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.55,3.5325,20.0175
3718,CA-2017-142370,19-09-2017,23-09-2017,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,0.756,4.284
3719,CA-2017-142370,19-09-2017,23-09-2017,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,249.95,37.4925,212.4575
3720,CA-2017-105900,17-09-2017,23-09-2017,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Indiana,47201,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,33.4,5.01,28.39
3721,CA-2017-151155,20-12-2017,24-12-2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,2.838,16.082
3722,CA-2017-151155,20-12-2017,24-12-2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,15.42,2.313,13.107
3723,CA-2018-144036,22-11-2018,26-11-2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,35.712,5.3568,30.3552
3724,US-2015-169789,30-12-2015,04-01-2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,551.985,82.79775,469.18725
3725,CA-2018-127264,03-04-2018,05-04-2018,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,1.0584,5.9976
3726,CA-2017-151512,26-12-2017,02-01-2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Denver,Colorado,80219,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,18.72,2.808,15.912
3727,CA-2017-165169,05-06-2017,11-06-2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,54.057,306.323
3728,CA-2017-165169,05-06-2017,11-06-2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,1.674,9.486
3729,CA-2017-165169,05-06-2017,11-06-2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,14.94,2.241,12.699
3730,CA-2016-109575,18-09-2016,23-09-2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,41.96,6.294,35.666
3731,CA-2016-109575,18-09-2016,23-09-2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,636.86,95.529,541.331
3732,CA-2016-109575,18-09-2016,23-09-2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,499.99,74.9985,424.9915
3733,CA-2016-109575,18-09-2016,23-09-2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1259.93,188.9895,1070.9405
3734,CA-2016-109575,18-09-2016,23-09-2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",65.08,9.762,55.318
3735,CA-2018-168193,06-03-2018,11-03-2018,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,26.38,3.957,22.423
3736,CA-2018-168193,06-03-2018,11-03-2018,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,10.7955,61.1745
3737,CA-2017-115476,17-03-2017,17-03-2017,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,19.497,110.483
3738,CA-2017-115476,17-03-2017,17-03-2017,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,4.881,27.659
3739,CA-2017-133340,09-12-2017,13-12-2017,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,1.635,9.265
3740,CA-2017-133340,09-12-2017,13-12-2017,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,8.997,50.983
3741,CA-2017-133340,09-12-2017,13-12-2017,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,9.28935,52.63965
3742,CA-2017-137848,15-01-2017,21-01-2017,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52,2.478,14.042
3743,CA-2017-137848,15-01-2017,21-01-2017,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,60.12,9.018,51.102
3744,CA-2017-137848,15-01-2017,21-01-2017,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,7.4304,42.1056
3745,CA-2015-113047,24-10-2015,24-10-2015,Same Day,AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730,South,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,11.85,1.7775,10.0725
3746,CA-2017-149979,23-09-2017,28-09-2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,17.7375,100.5125
3747,CA-2017-149979,23-09-2017,28-09-2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,55.3455,313.6245
3748,CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,29.769,168.691
3749,CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,321.92,48.288,273.632
3750,CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,131.9976,747.9864
3751,CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,4.26,24.14
3752,CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,34.542,195.738
3753,CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28,17.442,98.838
3754,CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,126.2352,715.3328
3755,CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,53.235,301.665
3756,CA-2017-116799,03-03-2017,06-03-2017,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784,6.4176,36.3664
3757,CA-2017-116799,03-03-2017,06-03-2017,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.43,84.5145,478.9155
